"Kod";"Nazwa";"ondulacja na zimno włosów damskich;1999;[zł]";"ondulacja na zimno włosów damskich;2000;[zł]";"ondulacja na zimno włosów damskich;2001;[zł]";"ondulacja na zimno włosów damskich;2002;[zł]";"ondulacja na zimno włosów damskich;2003;[zł]";"ondulacja na zimno włosów damskich;2004;[zł]";"ondulacja na zimno włosów damskich;2005;[zł]";"ondulacja na zimno włosów damskich;2006;[zł]";"ondulacja na zimno włosów damskich;2007;[zł]";"ondulacja na zimno włosów damskich;2008;[zł]";"ondulacja na zimno włosów damskich;2009;[zł]";"ondulacja na zimno włosów damskich;2010;[zł]";"ondulacja na zimno włosów damskich;2011;[zł]";"ondulacja na zimno włosów damskich;2012;[zł]";"ondulacja na zimno włosów damskich;2013;[zł]";"ondulacja na zimno włosów damskich;2014;[zł]";"ondulacja na zimno włosów damskich;2015;[zł]";"ondulacja na zimno włosów damskich;2016;[zł]";"ondulacja na zimno włosów damskich;2017;[zł]";"ondulacja na zimno włosów damskich;2018;[zł]";"ondulacja na zimno włosów damskich;2019;[zł]";"ondulacja na zimno włosów damskich;2020;[zł]";"ondulacja na zimno włosów damskich;2021;[zł]";"ondulacja na zimno włosów damskich;2022;[zł]";"ondulacja na zimno włosów damskich;2023;[zł]";"ondulacja na zimno włosów damskich;2024;[zł]";"strzyżenie włosów męskich;1999;[zł]";"strzyżenie włosów męskich;2000;[zł]";"strzyżenie włosów męskich;2001;[zł]";"strzyżenie włosów męskich;2002;[zł]";"strzyżenie włosów męskich;2003;[zł]";"strzyżenie włosów męskich;2004;[zł]";"strzyżenie włosów męskich;2005;[zł]";"strzyżenie włosów męskich;2006;[zł]";"strzyżenie włosów męskich;2007;[zł]";"strzyżenie włosów męskich;2008;[zł]";"strzyżenie włosów męskich;2009;[zł]";"strzyżenie włosów męskich;2010;[zł]";"strzyżenie włosów męskich;2011;[zł]";"strzyżenie włosów męskich;2012;[zł]";"strzyżenie włosów męskich;2013;[zł]";"strzyżenie włosów męskich;2014;[zł]";"strzyżenie włosów męskich;2015;[zł]";"strzyżenie włosów męskich;2016;[zł]";"strzyżenie włosów męskich;2017;[zł]";"strzyżenie włosów męskich;2018;[zł]";"strzyżenie włosów męskich;2019;[zł]";"strzyżenie włosów męskich;2020;[zł]";"strzyżenie włosów męskich;2021;[zł]";"strzyżenie włosów męskich;2022;[zł]";"strzyżenie włosów męskich;2023;[zł]";"strzyżenie włosów męskich;2024;[zł]";"mydło toaletowe - za 100g;1999;[zł]";"mydło toaletowe - za 100g;2000;[zł]";"mydło toaletowe - za 100g;2001;[zł]";"mydło toaletowe - za 100g;2002;[zł]";"mydło toaletowe - za 100g;2003;[zł]";"mydło toaletowe - za 100g;2004;[zł]";"mydło toaletowe - za 100g;2005;[zł]";"mydło toaletowe - za 100g;2006;[zł]";"mydło toaletowe - za 100g;2007;[zł]";"mydło toaletowe - za 100g;2008;[zł]";"mydło toaletowe - za 100g;2009;[zł]";"mydło toaletowe - za 100g;2010;[zł]";"mydło toaletowe - za 100g;2011;[zł]";"mydło toaletowe - za 100g;2012;[zł]";"mydło toaletowe - za 100g;2013;[zł]";"mydło toaletowe - za 100g;2014;[zł]";"mydło toaletowe - za 100g;2015;[zł]";"mydło toaletowe - za 100g;2016;[zł]";"mydło toaletowe - za 100g;2017;[zł]";"mydło toaletowe - za 100g;2018;[zł]";"mydło toaletowe - za 100g;2019;[zł]";"mydło toaletowe - za 100g;2020;[zł]";"mydło toaletowe - za 100g;2021;[zł]";"mydło toaletowe - za 100g;2022;[zł]";"mydło toaletowe - za 100g;2023;[zł]";"mydło toaletowe - za 100g;2024;[zł]";"mydło toaletowe - za 90g;1999;[zł]";"mydło toaletowe - za 90g;2000;[zł]";"mydło toaletowe - za 90g;2001;[zł]";"mydło toaletowe - za 90g;2002;[zł]";"mydło toaletowe - za 90g;2003;[zł]";"mydło toaletowe - za 90g;2004;[zł]";"mydło toaletowe - za 90g;2005;[zł]";"mydło toaletowe - za 90g;2006;[zł]";"mydło toaletowe - za 90g;2007;[zł]";"mydło toaletowe - za 90g;2008;[zł]";"mydło toaletowe - za 90g;2009;[zł]";"mydło toaletowe - za 90g;2010;[zł]";"mydło toaletowe - za 90g;2011;[zł]";"mydło toaletowe - za 90g;2012;[zł]";"mydło toaletowe - za 90g;2013;[zł]";"mydło toaletowe - za 90g;2014;[zł]";"mydło toaletowe - za 90g;2015;[zł]";"mydło toaletowe - za 90g;2016;[zł]";"mydło toaletowe - za 90g;2017;[zł]";"mydło toaletowe - za 90g;2018;[zł]";"mydło toaletowe - za 90g;2019;[zł]";"mydło toaletowe - za 90g;2020;[zł]";"mydło toaletowe - za 90g;2021;[zł]";"mydło toaletowe - za 90g;2022;[zł]";"mydło toaletowe - za 90g;2023;[zł]";"mydło toaletowe - za 90g;2024;[zł]";"pasta do zębów - za 100ml;1999;[zł]";"pasta do zębów - za 100ml;2000;[zł]";"pasta do zębów - za 100ml;2001;[zł]";"pasta do zębów - za 100ml;2002;[zł]";"pasta do zębów - za 100ml;2003;[zł]";"pasta do zębów - za 100ml;2004;[zł]";"pasta do zębów - za 100ml;2005;[zł]";"pasta do zębów - za 100ml;2006;[zł]";"pasta do zębów - za 100ml;2007;[zł]";"pasta do zębów - za 100ml;2008;[zł]";"pasta do zębów - za 100ml;2009;[zł]";"pasta do zębów - za 100ml;2010;[zł]";"pasta do zębów - za 100ml;2011;[zł]";"pasta do zębów - za 100ml;2012;[zł]";"pasta do zębów - za 100ml;2013;[zł]";"pasta do zębów - za 100ml;2014;[zł]";"pasta do zębów - za 100ml;2015;[zł]";"pasta do zębów - za 100ml;2016;[zł]";"pasta do zębów - za 100ml;2017;[zł]";"pasta do zębów - za 100ml;2018;[zł]";"pasta do zębów - za 100ml;2019;[zł]";"pasta do zębów - za 100ml;2020;[zł]";"pasta do zębów - za 100ml;2021;[zł]";"pasta do zębów - za 100ml;2022;[zł]";"pasta do zębów - za 100ml;2023;[zł]";"pasta do zębów - za 100ml;2024;[zł]";"pasta do zębów Colgate 50ml;1999;[zł]";"pasta do zębów Colgate 50ml;2000;[zł]";"pasta do zębów Colgate 50ml;2001;[zł]";"pasta do zębów Colgate 50ml;2002;[zł]";"pasta do zębów Colgate 50ml;2003;[zł]";"pasta do zębów Colgate 50ml;2004;[zł]";"pasta do zębów Colgate 50ml;2005;[zł]";"pasta do zębów Colgate 50ml;2006;[zł]";"pasta do zębów Colgate 50ml;2007;[zł]";"pasta do zębów Colgate 50ml;2008;[zł]";"pasta do zębów Colgate 50ml;2009;[zł]";"pasta do zębów Colgate 50ml;2010;[zł]";"pasta do zębów Colgate 50ml;2011;[zł]";"pasta do zębów Colgate 50ml;2012;[zł]";"pasta do zębów Colgate 50ml;2013;[zł]";"pasta do zębów Colgate 50ml;2014;[zł]";"pasta do zębów Colgate 50ml;2015;[zł]";"pasta do zębów Colgate 50ml;2016;[zł]";"pasta do zębów Colgate 50ml;2017;[zł]";"pasta do zębów Colgate 50ml;2018;[zł]";"pasta do zębów Colgate 50ml;2019;[zł]";"pasta do zębów Colgate 50ml;2020;[zł]";"pasta do zębów Colgate 50ml;2021;[zł]";"pasta do zębów Colgate 50ml;2022;[zł]";"pasta do zębów Colgate 50ml;2023;[zł]";"pasta do zębów Colgate 50ml;2024;[zł]";"pasta do mycia zębów 50ml;1999;[zł]";"pasta do mycia zębów 50ml;2000;[zł]";"pasta do mycia zębów 50ml;2001;[zł]";"pasta do mycia zębów 50ml;2002;[zł]";"pasta do mycia zębów 50ml;2003;[zł]";"pasta do mycia zębów 50ml;2004;[zł]";"pasta do mycia zębów 50ml;2005;[zł]";"pasta do mycia zębów 50ml;2006;[zł]";"pasta do mycia zębów 50ml;2007;[zł]";"pasta do mycia zębów 50ml;2008;[zł]";"pasta do mycia zębów 50ml;2009;[zł]";"pasta do mycia zębów 50ml;2010;[zł]";"pasta do mycia zębów 50ml;2011;[zł]";"pasta do mycia zębów 50ml;2012;[zł]";"pasta do mycia zębów 50ml;2013;[zł]";"pasta do mycia zębów 50ml;2014;[zł]";"pasta do mycia zębów 50ml;2015;[zł]";"pasta do mycia zębów 50ml;2016;[zł]";"pasta do mycia zębów 50ml;2017;[zł]";"pasta do mycia zębów 50ml;2018;[zł]";"pasta do mycia zębów 50ml;2019;[zł]";"pasta do mycia zębów 50ml;2020;[zł]";"pasta do mycia zębów 50ml;2021;[zł]";"pasta do mycia zębów 50ml;2022;[zł]";"pasta do mycia zębów 50ml;2023;[zł]";"pasta do mycia zębów 50ml;2024;[zł]";"pasta do mycia zębów 75ml;1999;[zł]";"pasta do mycia zębów 75ml;2000;[zł]";"pasta do mycia zębów 75ml;2001;[zł]";"pasta do mycia zębów 75ml;2002;[zł]";"pasta do mycia zębów 75ml;2003;[zł]";"pasta do mycia zębów 75ml;2004;[zł]";"pasta do mycia zębów 75ml;2005;[zł]";"pasta do mycia zębów 75ml;2006;[zł]";"pasta do mycia zębów 75ml;2007;[zł]";"pasta do mycia zębów 75ml;2008;[zł]";"pasta do mycia zębów 75ml;2009;[zł]";"pasta do mycia zębów 75ml;2010;[zł]";"pasta do mycia zębów 75ml;2011;[zł]";"pasta do mycia zębów 75ml;2012;[zł]";"pasta do mycia zębów 75ml;2013;[zł]";"pasta do mycia zębów 75ml;2014;[zł]";"pasta do mycia zębów 75ml;2015;[zł]";"pasta do mycia zębów 75ml;2016;[zł]";"pasta do mycia zębów 75ml;2017;[zł]";"pasta do mycia zębów 75ml;2018;[zł]";"pasta do mycia zębów 75ml;2019;[zł]";"pasta do mycia zębów 75ml;2020;[zł]";"pasta do mycia zębów 75ml;2021;[zł]";"pasta do mycia zębów 75ml;2022;[zł]";"pasta do mycia zębów 75ml;2023;[zł]";"pasta do mycia zębów 75ml;2024;[zł]";"pasta do zębów - za 125ml;1999;[zł]";"pasta do zębów - za 125ml;2000;[zł]";"pasta do zębów - za 125ml;2001;[zł]";"pasta do zębów - za 125ml;2002;[zł]";"pasta do zębów - za 125ml;2003;[zł]";"pasta do zębów - za 125ml;2004;[zł]";"pasta do zębów - za 125ml;2005;[zł]";"pasta do zębów - za 125ml;2006;[zł]";"pasta do zębów - za 125ml;2007;[zł]";"pasta do zębów - za 125ml;2008;[zł]";"pasta do zębów - za 125ml;2009;[zł]";"pasta do zębów - za 125ml;2010;[zł]";"pasta do zębów - za 125ml;2011;[zł]";"pasta do zębów - za 125ml;2012;[zł]";"pasta do zębów - za 125ml;2013;[zł]";"pasta do zębów - za 125ml;2014;[zł]";"pasta do zębów - za 125ml;2015;[zł]";"pasta do zębów - za 125ml;2016;[zł]";"pasta do zębów - za 125ml;2017;[zł]";"pasta do zębów - za 125ml;2018;[zł]";"pasta do zębów - za 125ml;2019;[zł]";"pasta do zębów - za 125ml;2020;[zł]";"pasta do zębów - za 125ml;2021;[zł]";"pasta do zębów - za 125ml;2022;[zł]";"pasta do zębów - za 125ml;2023;[zł]";"pasta do zębów - za 125ml;2024;[zł]";"krem do golenia - za 65g;1999;[zł]";"krem do golenia - za 65g;2000;[zł]";"krem do golenia - za 65g;2001;[zł]";"krem do golenia - za 65g;2002;[zł]";"krem do golenia - za 65g;2003;[zł]";"krem do golenia - za 65g;2004;[zł]";"krem do golenia - za 65g;2005;[zł]";"krem do golenia - za 65g;2006;[zł]";"krem do golenia - za 65g;2007;[zł]";"krem do golenia - za 65g;2008;[zł]";"krem do golenia - za 65g;2009;[zł]";"krem do golenia - za 65g;2010;[zł]";"krem do golenia - za 65g;2011;[zł]";"krem do golenia - za 65g;2012;[zł]";"krem do golenia - za 65g;2013;[zł]";"krem do golenia - za 65g;2014;[zł]";"krem do golenia - za 65g;2015;[zł]";"krem do golenia - za 65g;2016;[zł]";"krem do golenia - za 65g;2017;[zł]";"krem do golenia - za 65g;2018;[zł]";"krem do golenia - za 65g;2019;[zł]";"krem do golenia - za 65g;2020;[zł]";"krem do golenia - za 65g;2021;[zł]";"krem do golenia - za 65g;2022;[zł]";"krem do golenia - za 65g;2023;[zł]";"krem do golenia - za 65g;2024;[zł]";"krem do golenia 70ml;1999;[zł]";"krem do golenia 70ml;2000;[zł]";"krem do golenia 70ml;2001;[zł]";"krem do golenia 70ml;2002;[zł]";"krem do golenia 70ml;2003;[zł]";"krem do golenia 70ml;2004;[zł]";"krem do golenia 70ml;2005;[zł]";"krem do golenia 70ml;2006;[zł]";"krem do golenia 70ml;2007;[zł]";"krem do golenia 70ml;2008;[zł]";"krem do golenia 70ml;2009;[zł]";"krem do golenia 70ml;2010;[zł]";"krem do golenia 70ml;2011;[zł]";"krem do golenia 70ml;2012;[zł]";"krem do golenia 70ml;2013;[zł]";"krem do golenia 70ml;2014;[zł]";"krem do golenia 70ml;2015;[zł]";"krem do golenia 70ml;2016;[zł]";"krem do golenia 70ml;2017;[zł]";"krem do golenia 70ml;2018;[zł]";"krem do golenia 70ml;2019;[zł]";"krem do golenia 70ml;2020;[zł]";"krem do golenia 70ml;2021;[zł]";"krem do golenia 70ml;2022;[zł]";"krem do golenia 70ml;2023;[zł]";"krem do golenia 70ml;2024;[zł]";"zegarek męski kwarcowy;1999;[zł]";"zegarek męski kwarcowy;2000;[zł]";"zegarek męski kwarcowy;2001;[zł]";"zegarek męski kwarcowy;2002;[zł]";"zegarek męski kwarcowy;2003;[zł]";"zegarek męski kwarcowy;2004;[zł]";"zegarek męski kwarcowy;2005;[zł]";"zegarek męski kwarcowy;2006;[zł]";"zegarek męski kwarcowy;2007;[zł]";"zegarek męski kwarcowy;2008;[zł]";"zegarek męski kwarcowy;2009;[zł]";"zegarek męski kwarcowy;2010;[zł]";"zegarek męski kwarcowy;2011;[zł]";"zegarek męski kwarcowy;2012;[zł]";"zegarek męski kwarcowy;2013;[zł]";"zegarek męski kwarcowy;2014;[zł]";"zegarek męski kwarcowy;2015;[zł]";"zegarek męski kwarcowy;2016;[zł]";"zegarek męski kwarcowy;2017;[zł]";"zegarek męski kwarcowy;2018;[zł]";"zegarek męski kwarcowy;2019;[zł]";"zegarek męski kwarcowy;2020;[zł]";"zegarek męski kwarcowy;2021;[zł]";"zegarek męski kwarcowy;2022;[zł]";"zegarek męski kwarcowy;2023;[zł]";"zegarek męski kwarcowy;2024;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;1999;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2000;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2001;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2002;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2003;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2004;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2005;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2006;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2007;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2008;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2009;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2010;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2011;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2012;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2013;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2014;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2015;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2016;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2017;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2018;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2019;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2020;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2021;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2022;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2023;[zł]";"zegarek męski kwarcowy bez bransoletki 1szt.;2024;[zł]";"mydło toaletowe - za 90g (1);1999;[zł]";"mydło toaletowe - za 90g (1);2000;[zł]";"mydło toaletowe - za 90g (1);2001;[zł]";"mydło toaletowe - za 90g (1);2002;[zł]";"mydło toaletowe - za 90g (1);2003;[zł]";"mydło toaletowe - za 90g (1);2004;[zł]";"mydło toaletowe - za 90g (1);2005;[zł]";"mydło toaletowe - za 90g (1);2006;[zł]";"mydło toaletowe - za 90g (1);2007;[zł]";"mydło toaletowe - za 90g (1);2008;[zł]";"mydło toaletowe - za 90g (1);2009;[zł]";"mydło toaletowe - za 90g (1);2010;[zł]";"mydło toaletowe - za 90g (1);2011;[zł]";"mydło toaletowe - za 90g (1);2012;[zł]";"mydło toaletowe - za 90g (1);2013;[zł]";"mydło toaletowe - za 90g (1);2014;[zł]";"mydło toaletowe - za 90g (1);2015;[zł]";"mydło toaletowe - za 90g (1);2016;[zł]";"mydło toaletowe - za 90g (1);2017;[zł]";"mydło toaletowe - za 90g (1);2018;[zł]";"mydło toaletowe - za 90g (1);2019;[zł]";"mydło toaletowe - za 90g (1);2020;[zł]";"mydło toaletowe - za 90g (1);2021;[zł]";"mydło toaletowe - za 90g (1);2022;[zł]";"mydło toaletowe - za 90g (1);2023;[zł]";"mydło toaletowe - za 90g (1);2024;[zł]";"zegarek męski;1999;[zł]";"zegarek męski;2000;[zł]";"zegarek męski;2001;[zł]";"zegarek męski;2002;[zł]";"zegarek męski;2003;[zł]";"zegarek męski;2004;[zł]";"zegarek męski;2005;[zł]";"zegarek męski;2006;[zł]";"zegarek męski;2007;[zł]";"zegarek męski;2008;[zł]";"zegarek męski;2009;[zł]";"zegarek męski;2010;[zł]";"zegarek męski;2011;[zł]";"zegarek męski;2012;[zł]";"zegarek męski;2013;[zł]";"zegarek męski;2014;[zł]";"zegarek męski;2015;[zł]";"zegarek męski;2016;[zł]";"zegarek męski;2017;[zł]";"zegarek męski;2018;[zł]";"zegarek męski;2019;[zł]";"zegarek męski;2020;[zł]";"zegarek męski;2021;[zł]";"zegarek męski;2022;[zł]";"zegarek męski;2023;[zł]";"zegarek męski;2024;[zł]";
0000000;"POLSKA";39,74;43,73;46,59;48,46;49,71;50,86;51,64;53,16;54,51;57,67;61,10;63,33;66,20;69,11;70,97;72,78;73,90;75,70;77,92;81,01;0,00;;;;;;9,28;10,31;10,79;11,15;11,29;11,51;11,66;11,78;12,15;13,12;14,10;14,57;15,34;16,01;16,35;16,83;17,16;17,55;18,34;19,34;21,00;25,22;28,45;34,07;39,30;45,30;1,35;1,47;1,57;1,58;1,55;1,54;1,50;1,45;1,44;1,70;1,81;1,97;1,99;2,00;2,04;2,01;1,96;1,97;2,11;;;;;;;;;;;;;;;;;;;;;;;;;;;2,00;2,05;2,20;;;;;;;;;;;;;;;;;;8,13;8,08;8,04;8,07;8,00;8,23;9,01;10,26;10,60;10,32;10,89;12,66;13,06;5,17;;;;;;;;;;;;;;;;;;;;;;;;;;;5,29;;;;;;;;;;;;;;;;;;;;;;;;;;;7,05;7,04;6,97;6,76;;;;;;;;;;;;;;;;;;;;;;;;;;;8,39;8,38;8,26;8,22;8,13;8,26;8,41;;;;;;;;;;;;;;;;;;;;;2,41;2,43;2,67;2,99;;;;;;;;;;;;;;;;1,95;2,20;2,39;2,43;2,42;2,43;2,45;;;;;;;;;;;;;;;;;;;;;;;66,46;67,59;69,50;69,03;68,59;70,66;72,25;75,64;82,01;87,11;94,57;107,86;115,96;123,62;130,49;135,62;139,22;146,65;159,38;173,75;197,36;223,46;;54,83;59,50;64,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,27;2,59;3,24;3,44;;;;;;;;;;;;;;;;;;;;;;;;;;284,65;
